,piece,moves,last_square,captured,captures,move_nums,game_id,mean_elo,Checkmate,Termination
3,♕-d1,"[39, 21, 23, 31, 25, 29]",29,True,[],"[6, 10, 16, 18, 20, 22]",zlbj5b9i,1258.5,False,Normal
2,♗-c1,[16],16,False,[],[14],zlbj5b9i,1258.5,False,Normal
1,♘-b1,[18],18,False,[],[24],zlbj5b9i,1258.5,False,Normal
0,♖-a1,[],0,True,[],[],zlbj5b9i,1258.5,False,Normal
63,♜-h8,[61],61,False,[],[],943kotgy,1691.0,False,Time forfeit
62,♞-g8,[45],45,True,[],[13],943kotgy,1691.0,False,Time forfeit
61,♝-f8,[43],43,False,[],[19],943kotgy,1691.0,False,Time forfeit
60,♚-e8,[62],62,False,[],[25],943kotgy,1691.0,False,Time forfeit
59,♛-d8,"[45, 27, 9, 10, 37, 36, 45]",45,False,"['♗-c1', '♙-c2', '♙-b2']","[21, 27, 29, 31, 33, 35, 37]",943kotgy,1691.0,False,Time forfeit
58,♝-c8,[44],44,False,[],[23],943kotgy,1691.0,False,Time forfeit
57,♞-b8,"[42, 36]",36,True,['♘-g1'],"[11, 17]",943kotgy,1691.0,False,Time forfeit
56,♜-a8,[],56,False,[],[],943kotgy,1691.0,False,Time forfeit
55,♟-h7,[],55,False,[],[],943kotgy,1691.0,False,Time forfeit
54,♟-g7,[],54,False,[],[],943kotgy,1691.0,False,Time forfeit
53,♟-f7,[],53,False,[],[],943kotgy,1691.0,False,Time forfeit
52,♟-e7,"[44, 36, 27]",27,True,['♙-e2'],"[3, 7, 9]",943kotgy,1691.0,False,Time forfeit
51,♟-d7,[35],35,False,[],[15],943kotgy,1691.0,False,Time forfeit
50,♟-c7,"[34, 27]",27,True,['♙-d2'],"[1, 5]",943kotgy,1691.0,False,Time forfeit
49,♟-b7,[],49,False,[],[],943kotgy,1691.0,False,Time forfeit
48,♟-a7,[],48,False,[],[],943kotgy,1691.0,False,Time forfeit
15,♙-h2,[],15,False,[],[],943kotgy,1691.0,False,Time forfeit
14,♙-g2,[22],22,False,[],[34],943kotgy,1691.0,False,Time forfeit
13,♙-f2,[],13,False,[],[],943kotgy,1691.0,False,Time forfeit
12,♙-e2,"[20, 27]",27,True,['♟-c7'],"[6, 8]",943kotgy,1691.0,False,Time forfeit
11,♙-d2,[27],27,True,[],[0],943kotgy,1691.0,False,Time forfeit
10,♙-c2,"[18, 27]",27,True,['♟-e7'],"[24, 26]",943kotgy,1691.0,False,Time forfeit
9,♙-b2,[],9,True,[],[],943kotgy,1691.0,False,Time forfeit
8,♙-a2,[],8,False,[],[],943kotgy,1691.0,False,Time forfeit
7,♖-h1,[],7,False,[],[],943kotgy,1691.0,False,Time forfeit
6,♘-g1,"[21, 36]",36,True,[],"[10, 16]",943kotgy,1691.0,False,Time forfeit
5,♗-f1,[],5,False,[],[],943kotgy,1691.0,False,Time forfeit
4,♔-e1,[],4,False,[],[],943kotgy,1691.0,False,Time forfeit
3,♕-d1,"[12, 3, 12]",12,False,[],"[22, 32, 36]",943kotgy,1691.0,False,Time forfeit
2,♗-c1,"[20, 11, 38, 29, 36, 45]",45,True,"['♞-b8', '♞-g8']","[2, 4, 12, 14, 18, 20]",943kotgy,1691.0,False,Time forfeit
1,♘-b1,[11],11,False,[],[28],943kotgy,1691.0,False,Time forfeit
0,♖-a1,[1],1,False,[],[30],943kotgy,1691.0,False,Time forfeit
63,♜-h8,"[61, 45, 53, 52]",52,True,['♗-c1'],"[23, 29, 33]",a9qyi70u,1402.5,♕-d1,Normal
62,♞-g8,[52],52,True,[],[13],a9qyi70u,1402.5,♕-d1,Normal
61,♝-f8,"[54, 45]",45,True,['♙-d2'],"[5, 19]",a9qyi70u,1402.5,♕-d1,Normal
60,♚-e8,"[62, 54, 61, 60]",60,False,['♗-f1'],"[15, 27, 31, 39]",a9qyi70u,1402.5,♕-d1,Normal
59,♛-d8,[],59,True,[],[],a9qyi70u,1402.5,♕-d1,Normal
58,♝-c8,[37],37,False,[],[35],a9qyi70u,1402.5,♕-d1,Normal
57,♞-b8,"[42, 25]",25,True,[],"[9, 25]",a9qyi70u,1402.5,♕-d1,Normal
56,♜-a8,[60],60,True,[],[37],a9qyi70u,1402.5,♕-d1,Normal
55,♟-h7,[],55,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
54,♟-g7,[46],46,False,[],[3],a9qyi70u,1402.5,♕-d1,Normal
53,♟-f7,[45],45,True,[],[17],a9qyi70u,1402.5,♕-d1,Normal
52,♟-e7,"[44, 36]",36,True,[],"[1, 21]",a9qyi70u,1402.5,♕-d1,Normal
51,♟-d7,"[43, 36]",36,True,['♙-e2'],"[7, 11]",a9qyi70u,1402.5,♕-d1,Normal
50,♟-c7,[],50,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
49,♟-b7,[],49,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
48,♟-a7,[],48,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
15,♙-h2,[],15,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
14,♙-g2,[],14,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
13,♙-f2,[],13,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
12,♙-e2,"[28, 36]",36,True,[],"[0, 2]",a9qyi70u,1402.5,♕-d1,Normal
11,♙-d2,"[27, 36, 45]",45,True,"['♟-d7', '♟-f7']","[4, 12, 18]",a9qyi70u,1402.5,♕-d1,Normal
10,♙-c2,[],10,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
9,♙-b2,[],9,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
8,♙-a2,[],8,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
7,♖-h1,[5],5,False,[],[],a9qyi70u,1402.5,♕-d1,Normal
6,♘-g1,[21],21,False,[],[8],a9qyi70u,1402.5,♕-d1,Normal
5,♗-f1,"[19, 33, 60]",60,True,['♜-a8'],"[6, 24, 38]",a9qyi70u,1402.5,♕-d1,Normal
4,♔-e1,[6],6,False,[],[10],a9qyi70u,1402.5,♕-d1,Normal
3,♕-d1,"[59, 52, 36, 34, 25, 52]",52,False,"['♛-d8', '♞-g8', '♟-e7', '♞-b8', '♜-h8']","[26, 28, 30, 32, 34, 40]",a9qyi70u,1402.5,♕-d1,Normal
2,♗-c1,"[29, 38, 45]",45,True,['♝-f8'],"[14, 20, 22]",a9qyi70u,1402.5,♕-d1,Normal
1,♘-b1,[18],18,False,[],[16],a9qyi70u,1402.5,♕-d1,Normal
0,♖-a1,[4],4,False,[],[36],a9qyi70u,1402.5,♕-d1,Normal
63,♜-h8,[61],61,True,[],[],h5mjk0lw,1393.0,♛-d8,Normal
62,♞-g8,[52],52,False,[],[9],h5mjk0lw,1393.0,♛-d8,Normal
61,♝-f8,"[54, 45, 31]",31,False,['♙-e2'],"[7, 15, 41]",h5mjk0lw,1393.0,♛-d8,Normal
60,♚-e8,"[62, 61]",61,False,['♗-c1'],"[11, 21]",h5mjk0lw,1393.0,♛-d8,Normal
59,♛-d8,"[41, 9, 16, 9, 27, 29, 22, 23, 7]",7,False,"['♙-b2', '♘-b1', '♙-d2', '♘-g1', '♙-g2', '♙-h2']","[17, 19, 23, 27, 29, 31, 33, 35, 43]",h5mjk0lw,1393.0,♛-d8,Normal
58,♝-c8,[40],40,False,[],[39],h5mjk0lw,1393.0,♛-d8,Normal
57,♞-b8,[],57,False,[],[],h5mjk0lw,1393.0,♛-d8,Normal
56,♜-a8,[],56,False,[],[],h5mjk0lw,1393.0,♛-d8,Normal
55,♟-h7,[],55,False,[],[],h5mjk0lw,1393.0,♛-d8,Normal
54,♟-g7,[46],46,False,[],[5],h5mjk0lw,1393.0,♛-d8,Normal
53,♟-f7,[45],45,True,[],[13],h5mjk0lw,1393.0,♛-d8,Normal
52,♟-e7,[44],44,False,[],[1],h5mjk0lw,1393.0,♛-d8,Normal
51,♟-d7,[35],35,True,[],[25],h5mjk0lw,1393.0,♛-d8,Normal
50,♟-c7,[42],42,False,[],[3],h5mjk0lw,1393.0,♛-d8,Normal
49,♟-b7,[41],41,False,[],[37],h5mjk0lw,1393.0,♛-d8,Normal
48,♟-a7,[],48,False,[],[],h5mjk0lw,1393.0,♛-d8,Normal
15,♙-h2,[23],23,True,[],[8],h5mjk0lw,1393.0,♛-d8,Normal
14,♙-g2,[22],22,True,[],[32],h5mjk0lw,1393.0,♛-d8,Normal
13,♙-f2,[21],21,False,[],[10],h5mjk0lw,1393.0,♛-d8,Normal
12,♙-e2,"[28, 36, 45]",45,True,['♟-f7'],"[0, 4, 14]",h5mjk0lw,1393.0,♛-d8,Normal
11,♙-d2,[27],27,True,[],[6],h5mjk0lw,1393.0,♛-d8,Normal
10,♙-c2,[],10,False,[],[],h5mjk0lw,1393.0,♛-d8,Normal
9,♙-b2,[],9,True,[],[],h5mjk0lw,1393.0,♛-d8,Normal
8,♙-a2,[],8,False,[],[],h5mjk0lw,1393.0,♛-d8,Normal
7,♖-h1,"[5, 13]",13,False,[],[30],h5mjk0lw,1393.0,♛-d8,Normal
6,♘-g1,"[12, 29]",29,True,[],"[12, 24]",h5mjk0lw,1393.0,♛-d8,Normal
5,♗-f1,"[26, 17, 35]",35,False,['♟-d7'],"[2, 26, 42]",h5mjk0lw,1393.0,♛-d8,Normal
4,♔-e1,"[6, 5, 12, 4]",4,False,[],"[16, 34, 36, 40]",h5mjk0lw,1393.0,♛-d8,Normal
3,♕-d1,[11],11,False,[],[38],h5mjk0lw,1393.0,♛-d8,Normal
2,♗-c1,"[47, 61]",61,True,['♜-h8'],"[18, 20]",h5mjk0lw,1393.0,♛-d8,Normal
1,♘-b1,[16],16,True,[],[22],h5mjk0lw,1393.0,♛-d8,Normal
0,♖-a1,[1],1,False,[],[28],h5mjk0lw,1393.0,♛-d8,Normal
63,♜-h8,[],63,False,[],[],apujgd1p,1691.0,False,Normal
62,♞-g8,[],62,False,[],[],apujgd1p,1691.0,False,Normal
61,♝-f8,"[43, 34]",34,False,[],"[3, 5]",apujgd1p,1691.0,False,Normal
60,♚-e8,[],60,False,[],[],apujgd1p,1691.0,False,Normal
59,♛-d8,"[52, 44]",44,False,[],"[13, 19]",apujgd1p,1691.0,False,Normal
58,♝-c8,[51],51,False,[],[9],apujgd1p,1691.0,False,Normal
57,♞-b8,[],57,False,[],[],apujgd1p,1691.0,False,Normal
56,♜-a8,[],56,False,[],[],apujgd1p,1691.0,False,Normal
55,♟-h7,[],55,False,[],[],apujgd1p,1691.0,False,Normal
54,♟-g7,[],54,False,[],[],apujgd1p,1691.0,False,Normal
53,♟-f7,[45],45,False,[],[11],apujgd1p,1691.0,False,Normal
52,♟-e7,[36],36,False,[],[1],apujgd1p,1691.0,False,Normal
51,♟-d7,[43],43,False,[],[7],apujgd1p,1691.0,False,Normal
50,♟-c7,"[42, 35]",35,True,['♙-d2'],"[15, 17]",apujgd1p,1691.0,False,Normal
49,♟-b7,[],49,False,[],[],apujgd1p,1691.0,False,Normal
48,♟-a7,[],48,False,[],[],apujgd1p,1691.0,False,Normal
15,♙-h2,[],15,False,[],[],apujgd1p,1691.0,False,Normal
14,♙-g2,[],14,False,[],[],apujgd1p,1691.0,False,Normal
13,♙-f2,[],13,False,[],[],apujgd1p,1691.0,False,Normal
12,♙-e2,[20],20,False,[],[14],apujgd1p,1691.0,False,Normal
11,♙-d2,"[27, 35]",35,True,[],"[0, 4]",apujgd1p,1691.0,False,Normal
10,♙-c2,[26],26,False,[],[2],apujgd1p,1691.0,False,Normal
9,♙-b2,[],9,False,[],[],apujgd1p,1691.0,False,Normal
8,♙-a2,[],8,False,[],[],apujgd1p,1691.0,False,Normal
7,♖-h1,[],7,False,[],[],apujgd1p,1691.0,False,Normal
6,♘-g1,[21],21,False,[],[8],apujgd1p,1691.0,False,Normal
5,♗-f1,[],5,False,[],[],apujgd1p,1691.0,False,Normal
4,♔-e1,[],4,False,[],[],apujgd1p,1691.0,False,Normal
3,♕-d1,[10],10,False,[],[16],apujgd1p,1691.0,False,Normal
2,♗-c1,"[38, 11]",11,False,[],"[10, 12]",apujgd1p,1691.0,False,Normal
1,♘-b1,"[18, 35, 50]",50,False,['♟-c7'],"[6, 18, 20]",apujgd1p,1691.0,False,Normal
0,♖-a1,[],0,False,[],[],apujgd1p,1691.0,False,Normal
63,♜-h8,[61],61,False,[],[],sgopvleh,1691.0,False,Normal
62,♞-g8,[45],45,False,[],[9],sgopvleh,1691.0,False,Normal
61,♝-f8,[52],52,False,[],[13],sgopvleh,1691.0,False,Normal
60,♚-e8,[62],62,False,[],[15],sgopvleh,1691.0,False,Normal
59,♛-d8,[],59,False,[],[],sgopvleh,1691.0,False,Normal
58,♝-c8,[],58,False,[],[],sgopvleh,1691.0,False,Normal
57,♞-b8,[42],42,False,[],[11],sgopvleh,1691.0,False,Normal
56,♜-a8,[],56,False,[],[],sgopvleh,1691.0,False,Normal
55,♟-h7,[],55,False,[],[],sgopvleh,1691.0,False,Normal
54,♟-g7,[],54,False,[],[],sgopvleh,1691.0,False,Normal
53,♟-f7,[],53,False,[],[],sgopvleh,1691.0,False,Normal
52,♟-e7,"[44, 35, 26, 19]",19,False,"['♙-e2', '♙-c2', '♕-d1']","[3, 7, 17, 19]",sgopvleh,1691.0,False,Normal
51,♟-d7,[35],35,True,[],[5],sgopvleh,1691.0,False,Normal
50,♟-c7,[34],34,False,[],[1],sgopvleh,1691.0,False,Normal
49,♟-b7,[],49,False,[],[],sgopvleh,1691.0,False,Normal
48,♟-a7,[],48,False,[],[],sgopvleh,1691.0,False,Normal
15,♙-h2,[],15,False,[],[],sgopvleh,1691.0,False,Normal
14,♙-g2,[],14,False,[],[],sgopvleh,1691.0,False,Normal
13,♙-f2,[],13,False,[],[],sgopvleh,1691.0,False,Normal
12,♙-e2,"[28, 35]",35,True,['♟-d7'],"[0, 6]",sgopvleh,1691.0,False,Normal
11,♙-d2,[27],27,False,[],[10],sgopvleh,1691.0,False,Normal
10,♙-c2,[26],26,True,[],[16],sgopvleh,1691.0,False,Normal
9,♙-b2,[],9,False,[],[],sgopvleh,1691.0,False,Normal
8,♙-a2,[],8,False,[],[],sgopvleh,1691.0,False,Normal
7,♖-h1,[],7,False,[],[],sgopvleh,1691.0,False,Normal
6,♘-g1,[],6,False,[],[],sgopvleh,1691.0,False,Normal
5,♗-f1,"[19, 26, 17, 3]",3,False,[],"[2, 4, 8, 18]",sgopvleh,1691.0,False,Normal
4,♔-e1,[],4,False,[],[],sgopvleh,1691.0,False,Normal
3,♕-d1,[19],19,True,[],[12],sgopvleh,1691.0,False,Normal
2,♗-c1,[11],11,False,[],[14],sgopvleh,1691.0,False,Normal
1,♘-b1,[],1,False,[],[],sgopvleh,1691.0,False,Normal
0,♖-a1,[],0,False,[],[],sgopvleh,1691.0,False,Normal
63,♜-h8,"[39, 47]",47,True,[],"[23, 29]",h8yy7gs9,1824.5,False,Normal
62,♞-g8,"[45, 51, 36, 42, 27, 12, 29, 35]",35,False,['♕-d1'],"[11, 43, 45, 49, 59, 61, 63, 65]",h8yy7gs9,1824.5,False,Normal
61,♝-f8,"[54, 63, 54]",54,False,['♙-g2'],"[3, 51, 67]",h8yy7gs9,1824.5,False,Normal
60,♚-e8,"[52, 59, 58]",58,False,['♘-b1'],"[19, 33, 35]",h8yy7gs9,1824.5,False,Normal
59,♛-d8,[52],52,True,[],[13],h8yy7gs9,1824.5,False,Normal
58,♝-c8,"[30, 51, 37]",37,True,['♗-f1'],"[25, 27, 41]",h8yy7gs9,1824.5,False,Normal
57,♞-b8,"[42, 27, 37]",37,True,"['♙-c2', '♘-g1']","[21, 37, 39]",h8yy7gs9,1824.5,False,Normal
56,♜-a8,"[61, 60, 12, 36, 34]",34,True,[],"[31, 47, 53, 55, 57]",h8yy7gs9,1824.5,False,Normal
55,♟-h7,"[47, 38]",38,True,['♗-c1'],"[15, 17]",h8yy7gs9,1824.5,False,Normal
54,♟-g7,[46],46,True,[],[1],h8yy7gs9,1824.5,False,Normal
53,♟-f7,[],53,True,[],[],h8yy7gs9,1824.5,False,Normal
52,♟-e7,"[36, 27]",27,True,['♙-d2'],"[7, 9]",h8yy7gs9,1824.5,False,Normal
51,♟-d7,[43],43,False,[],[5],h8yy7gs9,1824.5,False,Normal
50,♟-c7,[],50,False,[],[],h8yy7gs9,1824.5,False,Normal
49,♟-b7,[],49,False,[],[],h8yy7gs9,1824.5,False,Normal
48,♟-a7,[],48,False,[],[],h8yy7gs9,1824.5,False,Normal
15,♙-h2,"[31, 39, 47]",47,False,[],"[24, 30, 50]",h8yy7gs9,1824.5,False,Normal
14,♙-g2,"[30, 38, 46, 54]",54,True,[],"[44, 52, 56, 66]",h8yy7gs9,1824.5,False,Normal
13,♙-f2,[21],21,False,[],[26],h8yy7gs9,1824.5,False,Normal
12,♙-e2,"[28, 37]",37,False,['♝-c8'],"[0, 42]",h8yy7gs9,1824.5,False,Normal
11,♙-d2,[27],27,True,[],[8],h8yy7gs9,1824.5,False,Normal
10,♙-c2,"[18, 27]",27,True,['♟-e7'],"[6, 10]",h8yy7gs9,1824.5,False,Normal
9,♙-b2,[],9,False,[],[],h8yy7gs9,1824.5,False,Normal
8,♙-a2,[],8,False,[],[],h8yy7gs9,1824.5,False,Normal
7,♖-h1,[],7,False,[],[],h8yy7gs9,1824.5,False,Normal
6,♘-g1,"[21, 38, 53, 47, 37]",37,True,"['♟-h7', '♜-h8']","[2, 20, 34, 36, 38]",h8yy7gs9,1824.5,False,Normal
5,♗-f1,"[26, 53, 46, 37]",37,True,"['♟-f7', '♟-g7', '♞-b8']","[4, 22, 28, 40]",h8yy7gs9,1824.5,False,Normal
4,♔-e1,"[2, 1]",1,False,[],"[48, 62]",h8yy7gs9,1824.5,False,Normal
3,♕-d1,"[11, 29]",29,True,[],"[32, 46]",h8yy7gs9,1824.5,False,Normal
2,♗-c1,[38],38,True,[],[12],h8yy7gs9,1824.5,False,Normal
1,♘-b1,"[18, 35, 52]",52,True,['♛-d8'],"[14, 16, 18]",h8yy7gs9,1824.5,False,Normal
0,♖-a1,"[3, 11, 10, 34, 26]",26,False,['♜-a8'],"[54, 58, 60, 64]",h8yy7gs9,1824.5,False,Normal
63,♜-h8,[61],61,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
62,♞-g8,[45],45,True,[],[27],n6sc8d9k,1691.0,False,Time forfeit
61,♝-f8,"[43, 36, 43]",43,False,['♙-d2'],"[5, 7, 11]",n6sc8d9k,1691.0,False,Time forfeit
60,♚-e8,[62],62,False,[],[33],n6sc8d9k,1691.0,False,Time forfeit
59,♛-d8,"[45, 59]",59,False,['♘-b1'],"[29, 31]",n6sc8d9k,1691.0,False,Time forfeit
58,♝-c8,"[51, 37, 46]",46,False,['♗-f1'],"[9, 35, 37]",n6sc8d9k,1691.0,False,Time forfeit
57,♞-b8,[42],42,False,[],[25],n6sc8d9k,1691.0,False,Time forfeit
56,♜-a8,[],56,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
55,♟-h7,[],55,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
54,♟-g7,"[38, 30]",30,False,[],"[15, 17]",n6sc8d9k,1691.0,False,Time forfeit
53,♟-f7,"[45, 37]",37,True,[],"[13, 19]",n6sc8d9k,1691.0,False,Time forfeit
52,♟-e7,[36],36,True,[],[1],n6sc8d9k,1691.0,False,Time forfeit
51,♟-d7,[35],35,True,[],[3],n6sc8d9k,1691.0,False,Time forfeit
50,♟-c7,"[42, 35]",35,True,['♙-c2'],"[21, 23]",n6sc8d9k,1691.0,False,Time forfeit
49,♟-b7,[],49,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
48,♟-a7,[],48,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
15,♙-h2,[],15,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
14,♙-g2,[],14,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
13,♙-f2,[],13,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
12,♙-e2,"[20, 28, 36]",36,False,[],"[16, 36, 38]",n6sc8d9k,1691.0,False,Time forfeit
11,♙-d2,"[27, 36]",36,True,['♟-e7'],"[0, 6]",n6sc8d9k,1691.0,False,Time forfeit
10,♙-c2,"[26, 35]",35,True,['♟-d7'],"[2, 4]",n6sc8d9k,1691.0,False,Time forfeit
9,♙-b2,[],9,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
8,♙-a2,[],8,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
7,♖-h1,[],7,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
6,♘-g1,"[21, 6]",6,False,[],"[10, 18]",n6sc8d9k,1691.0,False,Time forfeit
5,♗-f1,"[19, 37]",37,True,['♟-f7'],"[20, 34]",n6sc8d9k,1691.0,False,Time forfeit
4,♔-e1,"[2, 1]",1,False,[],"[26, 30]",n6sc8d9k,1691.0,False,Time forfeit
3,♕-d1,[10],10,False,[],[22],n6sc8d9k,1691.0,False,Time forfeit
2,♗-c1,"[38, 11, 18]",18,False,[],"[12, 14, 32]",n6sc8d9k,1691.0,False,Time forfeit
1,♘-b1,"[18, 35, 45]",45,True,"['♟-c7', '♞-g8']","[8, 24, 28]",n6sc8d9k,1691.0,False,Time forfeit
0,♖-a1,[3],3,False,[],[],n6sc8d9k,1691.0,False,Time forfeit
63,♜-h8,"[56, 57, 33, 41]",41,False,['♗-f1'],"[35, 43, 51, 67]",pihdkfmj,1510.5,False,Normal
62,♞-g8,"[47, 30]",30,True,[],"[19, 31]",pihdkfmj,1510.5,False,Normal
61,♝-f8,"[52, 38, 52, 34]",34,False,['♖-h1'],"[33, 55, 61, 63]",pihdkfmj,1510.5,False,Normal
60,♚-e8,"[53, 54, 45, 53]",53,False,[],"[29, 49, 57, 59]",pihdkfmj,1510.5,False,Normal
59,♛-d8,"[45, 21, 30, 12]",12,True,[],"[17, 45, 47, 65]",pihdkfmj,1510.5,False,Normal
58,♝-c8,"[44, 26, 33]",33,True,"['♙-c2', '♘-b1']","[21, 23, 27]",pihdkfmj,1510.5,False,Normal
57,♞-b8,"[42, 36]",36,True,['♙-e2'],"[9, 13]",pihdkfmj,1510.5,False,Normal
56,♜-a8,[],56,True,[],[],pihdkfmj,1510.5,False,Normal
55,♟-h7,[39],39,False,[],[39],pihdkfmj,1510.5,False,Normal
54,♟-g7,[46],46,False,[],[37],pihdkfmj,1510.5,False,Normal
53,♟-f7,"[45, 36, 29]",29,True,"['♘-g1', '♙-f2']","[7, 15, 53]",pihdkfmj,1510.5,False,Normal
52,♟-e7,[36],36,True,[],[11],pihdkfmj,1510.5,False,Normal
51,♟-d7,[43],43,True,[],[1],pihdkfmj,1510.5,False,Normal
50,♟-c7,"[34, 27]",27,True,['♙-d2'],"[3, 5]",pihdkfmj,1510.5,False,Normal
49,♟-b7,[33],33,True,[],[25],pihdkfmj,1510.5,False,Normal
48,♟-a7,[40],40,True,[],[41],pihdkfmj,1510.5,False,Normal
15,♙-h2,[],15,False,[],[],pihdkfmj,1510.5,False,Normal
14,♙-g2,[22],22,False,[],[42],pihdkfmj,1510.5,False,Normal
13,♙-f2,[29],29,True,[],[50],pihdkfmj,1510.5,False,Normal
12,♙-e2,"[20, 27, 36]",36,True,"['♟-c7', '♟-e7']","[4, 6, 12]",pihdkfmj,1510.5,False,Normal
11,♙-d2,[27],27,True,[],[0],pihdkfmj,1510.5,False,Normal
10,♙-c2,[26],26,True,[],[18],pihdkfmj,1510.5,False,Normal
9,♙-b2,[17],17,False,[],[44],pihdkfmj,1510.5,False,Normal
8,♙-a2,[],8,False,[],[],pihdkfmj,1510.5,False,Normal
7,♖-h1,"[5, 4, 52]",52,True,[],"[16, 60]",pihdkfmj,1510.5,False,Normal
6,♘-g1,"[21, 36]",36,True,['♞-b8'],"[2, 14]",pihdkfmj,1510.5,False,Normal
5,♗-f1,"[12, 21, 56]",56,True,['♜-a8'],"[8, 22, 30]",pihdkfmj,1510.5,False,Normal
4,♔-e1,"[6, 14, 23]",23,False,[],"[10, 64, 66]",pihdkfmj,1510.5,False,Normal
3,♕-d1,"[24, 33, 51, 30, 23, 14, 35, 26, 50, 43, 40, 12]",12,False,"['♝-c8', '♞-g8', '♟-d7', '♟-a7', '♛-d8']","[24, 28, 32, 34, 38, 46, 48, 52, 56, 58, 62, 68]",pihdkfmj,1510.5,False,Normal
2,♗-c1,"[20, 29]",29,False,['♟-f7'],"[36, 54]",pihdkfmj,1510.5,False,Normal
1,♘-b1,"[18, 33]",33,True,['♟-b7'],"[20, 26]",pihdkfmj,1510.5,False,Normal
0,♖-a1,[2],2,False,[],[40],pihdkfmj,1510.5,False,Normal
63,♜-h8,"[61, 45, 53]",53,False,['♘-b1'],"[27, 37]",qpenfl02,1614.5,False,Normal
62,♞-g8,"[45, 60, 45]",45,True,[],"[1, 15, 23]",qpenfl02,1614.5,False,Normal
61,♝-f8,[54],54,True,[],[5],qpenfl02,1614.5,False,Normal
60,♚-e8,"[62, 54]",54,False,['♗-c1'],"[7, 47]",qpenfl02,1614.5,False,Normal
59,♛-d8,"[41, 42]",42,False,[],"[35, 43]",qpenfl02,1614.5,False,Normal
58,♝-c8,"[51, 37, 28, 21]",21,True,['♗-f1'],"[13, 25, 49, 51]",qpenfl02,1614.5,False,Normal
57,♞-b8,"[42, 36, 51]",51,False,[],"[11, 29, 45]",qpenfl02,1614.5,False,Normal
56,♜-a8,"[57, 17]",17,True,['♙-b2'],"[39, 53]",qpenfl02,1614.5,False,Normal
55,♟-h7,[],55,False,[],[],qpenfl02,1614.5,False,Normal
54,♟-g7,[46],46,False,[],[3],qpenfl02,1614.5,False,Normal
53,♟-f7,"[37, 28]",28,True,['♙-e2'],"[17, 21]",qpenfl02,1614.5,False,Normal
52,♟-e7,[],52,False,[],[],qpenfl02,1614.5,False,Normal
51,♟-d7,[43],43,False,[],[9],qpenfl02,1614.5,False,Normal
50,♟-c7,[42],42,True,[],[31],qpenfl02,1614.5,False,Normal
49,♟-b7,"[42, 34]",34,False,['♙-d2'],"[33, 41]",qpenfl02,1614.5,False,Normal
48,♟-a7,[40],40,False,[],[19],qpenfl02,1614.5,False,Normal
15,♙-h2,[23],23,False,[],[10],qpenfl02,1614.5,False,Normal
14,♙-g2,[],14,False,[],[],qpenfl02,1614.5,False,Normal
13,♙-f2,[],13,False,[],[],qpenfl02,1614.5,False,Normal
12,♙-e2,"[20, 28]",28,True,[],"[8, 20]",qpenfl02,1614.5,False,Normal
11,♙-d2,"[27, 35, 42]",42,True,['♟-c7'],"[0, 28, 32]",qpenfl02,1614.5,False,Normal
10,♙-c2,[26],26,False,[],[2],qpenfl02,1614.5,False,Normal
9,♙-b2,[17],17,True,[],[34],qpenfl02,1614.5,False,Normal
8,♙-a2,[16],16,False,[],[6],qpenfl02,1614.5,False,Normal
7,♖-h1,[5],5,False,[],[],qpenfl02,1614.5,False,Normal
6,♘-g1,"[21, 15, 21]",21,False,['♝-c8'],"[12, 18, 52]",qpenfl02,1614.5,False,Normal
5,♗-f1,"[12, 21, 12, 21]",21,True,[],"[14, 24, 30, 48]",qpenfl02,1614.5,False,Normal
4,♔-e1,[6],6,False,[],[16],qpenfl02,1614.5,False,Normal
3,♕-d1,[17],17,False,['♜-a8'],[54],qpenfl02,1614.5,False,Normal
2,♗-c1,"[9, 27, 18, 54]",54,True,['♝-f8'],"[36, 40, 42, 46]",qpenfl02,1614.5,False,Normal
1,♘-b1,"[18, 28, 45]",45,True,"['♟-f7', '♞-g8']","[4, 22, 26]",qpenfl02,1614.5,False,Normal
0,♖-a1,"[1, 9, 11]",11,False,[],"[38, 44, 50]",qpenfl02,1614.5,False,Normal
63,♜-h8,[],63,True,[],[],uhzv1c29,1396.0,False,Time forfeit
